0.600000 5.000000 1.913357
0.700000 0.100000 1.561954
0.700000 0.200000 1.437649
0.700000 0.300000 1.353102
0.700000 0.400000 1.289761
0.700000 0.500000 1.240788
0.700000 0.600000 1.202829
0.700000 0.700000 1.173943
0.700000 0.800000 1.152842
0.700000 0.900000 1.138560
0.700000 1.000000 1.130289
0.700000 1.100000 1.127297
0.700000 1.200000 1.128901
0.700000 1.300000 1.134454
0.700000 1.400000 1.143350
0.700000 1.500000 1.155039
0.700000 1.600000 1.169028
0.700000 1.700000 1.184888
0.700000 1.800000 1.202252
0.700000 1.900000 1.220810
0.700000 2.000000 1.240306
0.700000 2.100000 1.260530
0.700000 2.200000 1.281308
0.700000 2.300000 1.302500
0.700000 2.400000 1.323992
0.700000 2.500000 1.345691
0.700000 2.600000 1.367524
0.700000 2.700000 1.389428
0.700000 2.800000 1.411357
0.700000 2.900000 1.433270
0.700000 3.000000 1.455135
0.700000 3.100000 1.476927
0.700000 3.200000 1.498627
0.700000 3.300000 1.520217
0.700000 3.400000 1.541684
0.700000 3.500000 1.563020
0.700000 3.600000 1.584215
0.700000 3.700000 1.605264
0.700000 3.800000 1.626162
0.700000 3.900000 1.646907
0.700000 4.000000 1.667496
0.700000 4.100000 1.687928
0.700000 4.200000 1.708203
0.700000 4.300000 1.728319
0.700000 4.400000 1.748279
0.700000 4.500000 1.768082
0.700000 4.600000 1.787730
0.700000 4.700000 1.807224
0.700000 4.800000 1.826567
0.700000 4.900000 1.845759
0.700000 5.000000 1.864802
0.800000 0.100000 1.548333
0.800000 0.200000 1.424777
0.800000 0.300000 1.339725
0.800000 0.400000 1.275248
0.800000 0.500000 1.224742
0.800000 0.600000 1.184990
0.800000 0.700000 1.154158
0.800000 0.800000 1.131055
0.800000 0.900000 1.114803
0.800000 1.000000 1.104662
0.800000 1.100000 1.099953
0.800000 1.200000 1.100018
0.800000 1.300000 1.104223
0.800000 1.400000 1.111957
0.800000 1.500000 1.122655
0.800000 1.600000 1.135806
0.800000 1.700000 1.150961
0.800000 1.800000 1.167733
0.800000 1.900000 1.185794
0.800000 2.000000 1.204873
0.800000 2.100000 1.224746
0.800000 2.200000 1.245227
0.800000 2.300000 1.266168
0.800000 2.400000 1.287447
0.800000 2.500000 1.308965
0.800000 2.600000 1.330641
0.800000 2.700000 1.352412
0.800000 2.800000 1.374225
0.800000 2.900000 1.396038
0.800000 3.000000 1.417817
0.800000 3.100000 1.439534
0.800000 3.200000 1.461167
0.800000 3.300000 1.482699
0.800000 3.400000 1.504116
0.800000 3.500000 1.525406
0.800000 3.600000 1.546562
0.800000 3.700000 1.567575
0.800000 3.800000 1.588443
0.800000 3.900000 1.609160
0.800000 4.000000 1.629724
0.800000 4.100000 1.650134
0.800000 4.200000 1.670388
0.800000 4.300000 1.690487
0.800000 4.400000 1.710430
0.800000 4.500000 1.730218
0.800000 4.600000 1.749853
0.800000 4.700000 1.769336
0.800000 4.800000 1.788667
0.800000 4.900000 1.807849
0.800000 5.000000 1.826884
0.900000 0.100000 1.544092
0.900000 0.200000 1.421015
0.900000 0.300000 1.335444
0.900000 0.400000 1.269917
0.900000 0.500000 1.218000
0.900000 0.600000 1.176571
0.900000 0.700000 1.143876
0.900000 0.800000 1.118804
0.900000 0.900000 1.100552
0.900000 1.000000 1.088457
0.900000 1.100000 1.081900
0.900000 1.200000 1.080271
0.900000 1.300000 1.082959
0.900000 1.400000 1.089364
0.900000 1.500000 1.098915
0.900000 1.600000 1.111087
0.900000 1.700000 1.125413
0.900000 1.800000 1.141486
0.900000 1.900000 1.158959
0.900000 2.000000 1.177544
0.900000 2.100000 1.197000
0.900000 2.200000 1.217131
0.900000 2.300000 1.237775
0.900000 2.400000 1.258801
0.900000 2.500000 1.280104
0.900000 2.600000 1.301597
0.900000 2.700000 1.323211
0.900000 2.800000 1.344888
0.900000 2.900000 1.366584
0.900000 3.000000 1.388260
0.900000 3.100000 1.409889
0.900000 3.200000 1.431445
0.900000 3.300000 1.452909
0.900000 3.400000 1.474266
0.900000 3.500000 1.495504
0.900000 3.600000 1.516612
0.900000 3.700000 1.537585
0.900000 3.800000 1.558415
0.900000 3.900000 1.579100
0.900000 4.000000 1.599634
0.900000 4.100000 1.620018
0.900000 4.200000 1.640249
0.900000 4.300000 1.660326
0.900000 4.400000 1.680250
0.900000 4.500000 1.700022
0.900000 4.600000 1.719641
0.900000 4.700000 1.739109
0.900000 4.800000 1.758428
0.900000 4.900000 1.777598
0.900000 5.000000 1.796622
1.000000 0.100000 1.546681
1.000000 0.200000 1.423925
1.000000 0.300000 1.337871
1.000000 0.400000 1.271415
1.000000 0.500000 1.218242
1.000000 0.600000 1.175299
1.000000 0.700000 1.140884
1.000000 0.800000 1.113942
1.000000 0.900000 1.093735
1.000000 1.000000 1.079669
1.000000 1.100000 1.071193
1.000000 1.200000 1.067752
1.000000 1.300000 1.068779
1.000000 1.400000 1.073698
1.000000 1.500000 1.081945
1.000000 1.600000 1.092991
1.000000 1.700000 1.106354
1.000000 1.800000 1.121611
1.000000 1.900000 1.138395
1.000000 2.000000 1.156399
1.000000 2.100000 1.175366
1.000000 2.200000 1.195083
1.000000 2.300000 1.215379
1.000000 2.400000 1.236110
1.000000 2.500000 1.257161
1.000000 2.600000 1.278440
1.000000 2.700000 1.299869
1.000000 2.800000 1.321388
1.000000 2.900000 1.342948
1.000000 3.000000 1.364506
1.000000 3.100000 1.386032
1.000000 3.200000 1.407498
1.000000 3.300000 1.428884
1.000000 3.400000 1.450172
1.000000 3.500000 1.471349
1.000000 3.600000 1.492404
1.000000 3.700000 1.513329
1.000000 3.800000 1.534117
1.000000 3.900000 1.554763
1.000000 4.000000 1.575265
1.000000 4.100000 1.595618
1.000000 4.200000 1.615821
1.000000 4.300000 1.635875
1.000000 4.400000 1.655777
1.000000 4.500000 1.675528
1.000000 4.600000 1.695130
1.000000 4.700000 1.714581
1.000000 4.800000 1.733885
1.000000 4.900000 1.753042
1.000000 5.000000 1.772054
1.100000 0.100000 1.554329
1.100000 0.200000 1.431802
1.100000 0.300000 1.345322
1.100000 0.400000 1.278063
1.100000 0.500000 1.223801
1.100000 0.600000 1.179525
1.100000 0.700000 1.143566
1.100000 0.800000 1.114906
1.100000 0.900000 1.092853
1.100000 1.000000 1.076867
1.100000 1.100000 1.066461
1.100000 1.200000 1.061144
1.100000 1.300000 1.060401
1.100000 1.400000 1.063697
1.100000 1.500000 1.070491
1.100000 1.600000 1.080261
1.100000 1.700000 1.092521
1.100000 1.800000 1.106833
1.100000 1.900000 1.122816
1.100000 2.000000 1.140142
1.100000 2.100000 1.158537
1.100000 2.200000 1.177772
1.100000 2.300000 1.197659
1.100000 2.400000 1.218045
1.100000 2.500000 1.238803
1.100000 2.600000 1.259832
1.100000 2.700000 1.281048
1.100000 2.800000 1.302385
1.100000 2.900000 1.323786
1.100000 3.000000 1.345209
1.100000 3.100000 1.366616
1.100000 3.200000 1.387979
1.100000 3.300000 1.409275
1.100000 3.400000 1.430484
1.100000 3.500000 1.451591
1.100000 3.600000 1.472585
1.100000 3.700000 1.493456
1.100000 3.800000 1.514195
1.100000 3.900000 1.534799
1.100000 4.000000 1.555262
1.100000 4.100000 1.575581
1.100000 4.200000 1.595753
1.100000 4.300000 1.615779
1.100000 4.400000 1.635656
1.100000 4.500000 1.655385
1.100000 4.600000 1.674966
1.100000 4.700000 1.694399
1.100000 4.800000 1.713686
1.100000 4.900000 1.732828
1.100000 5.000000 1.751825
1.200000 0.100000 1.565769
1.200000 0.200000 1.443417
1.200000 0.300000 1.356573
1.200000 0.400000 1.288634
1.200000 0.500000 1.233442
1.200000 0.600000 1.188016
1.200000 0.700000 1.150703
1.200000 0.800000 1.120505
1.200000 0.900000 1.096757
1.200000 1.000000 1.078959
1.200000 1.100000 1.066677
1.200000 1.200000 1.059477
1.200000 1.300000 1.056904
1.200000 1.400000 1.058474
1.200000 1.500000 1.063685
1.200000 1.600000 1.072036
1.200000 1.700000 1.083049
1.200000 1.800000 1.096282
1.200000 1.900000 1.111340
1.200000 2.000000 1.127879
1.200000 2.100000 1.145608
1.200000 2.200000 1.164281
1.200000 2.300000 1.183693
1.200000 2.400000 1.203677
1.200000 2.500000 1.224095
1.200000 2.600000 1.244834
1.200000 2.700000 1.265803
1.200000 2.800000 1.286928
1.200000 2.900000 1.308148
1.200000 3.000000 1.329413
1.200000 3.100000 1.350685
1.200000 3.200000 1.371930
1.200000 3.300000 1.393123
1.200000 3.400000 1.414242
1.200000 3.500000 1.435270
1.200000 3.600000 1.456194
1.200000 3.700000 1.477003
1.200000 3.800000 1.497689
1.200000 3.900000 1.518244
1.200000 4.000000 1.538663
1.200000 4.100000 1.558943
1.200000 4.200000 1.579081
1.200000 4.300000 1.599075
1.200000 4.400000 1.618924
1.200000 4.500000 1.638628
1.200000 4.600000 1.658186
1.200000 4.700000 1.677598
1.200000 4.800000 1.696866
1.200000 4.900000 1.715991
1.200000 5.000000 1.734973
1.300000 0.100000 1.580076
1.300000 0.200000 1.457864
1.300000 0.300000 1.370717
1.300000 0.400000 1.302207
1.300000 0.500000 1.246232
1.300000 0.600000 1.199826
1.300000 0.700000 1.161347
1.300000 0.800000 1.129800
1.300000 0.900000 1.104536
1.300000 1.000000 1.085077
1.300000 1.100000 1.071025
1.300000 1.200000 1.061995
1.300000 1.300000 1.057587
1.300000 1.400000 1.057373
1.300000 1.500000 1.060902
1.300000 1.600000 1.067709
1.300000 1.700000 1.077337
1.300000 1.800000 1.089352
1.300000 1.900000 1.103354
1.300000 2.000000 1.118989
1.300000 2.100000 1.135947
1.300000 2.200000 1.153967
1.300000 2.300000 1.172826
1.300000 2.400000 1.192343
1.300000 2.500000 1.212365
1.300000 2.600000 1.232768
1.300000 2.700000 1.253451
1.300000 2.800000 1.274332
1.300000 2.900000 1.295342
1.300000 3.000000 1.316428
1.300000 3.100000 1.337544
1.300000 3.200000 1.358655
1.300000 3.300000 1.379730
1.300000 3.400000 1.400747
1.300000 3.500000 1.421686
1.300000 3.600000 1.442531
1.300000 3.700000 1.463270
1.300000 3.800000 1.483894
1.300000 3.900000 1.504394
1.300000 4.000000 1.524765
1.300000 4.100000 1.545001
1.300000 4.200000 1.565100
1.300000 4.300000 1.585060
1.300000 4.400000 1.604877
1.300000 4.500000 1.624552
1.300000 4.600000 1.644085
1.300000 4.700000 1.663474
1.300000 4.800000 1.682721
1.300000 4.900000 1.701826
1.300000 5.000000 1.720790
1.400000 0.100000 1.596559
1.400000 0.200000 1.474467
1.400000 0.300000 1.387069
1.400000 0.400000 1.318086
1.400000 0.500000 1.261454
1.400000 0.600000 1.214223
1.400000 0.700000 1.174750
1.400000 0.800000 1.142041
1.400000 0.900000 1.115447
1.400000 1.000000 1.094503
1.400000 1.100000 1.078828
1.400000 1.200000 1.068071
1.400000 1.300000 1.061880
1.400000 1.400000 1.059878
1.400000 1.500000 1.061669
1.400000 1.600000 1.066836
1.400000 1.700000 1.074958
1.400000 1.800000 1.085621
1.400000 1.900000 1.098433
1.400000 2.000000 1.113036
1.400000 2.100000 1.129108
1.400000 2.200000 1.146373
1.400000 2.300000 1.164592
1.400000 2.400000 1.183566
1.400000 2.500000 1.203129
1.400000 2.600000 1.223143
1.400000 2.700000 1.243495
1.400000 2.800000 1.264094
1.400000 2.900000 1.284863
1.400000 3.000000 1.305742
1.400000 3.100000 1.326680
1.400000 3.200000 1.347637
1.400000 3.300000 1.368579
1.400000 3.400000 1.389479
1.400000 3.500000 1.410316
1.400000 3.600000 1.431072
1.400000 3.700000 1.451733
1.400000 3.800000 1.472287
1.400000 3.900000 1.492726
1.400000 4.000000 1.513042
1.400000 4.100000 1.533230
1.400000 4.200000 1.553286
1.400000 4.300000 1.573206
1.400000 4.400000 1.592988
1.400000 4.500000 1.612632
1.400000 4.600000 1.632136
1.400000 4.700000 1.651499
1.400000 4.800000 1.670723
1.400000 4.900000 1.689806
1.400000 5.000000 1.708752
1.500000 0.100000 1.614698
1.500000 0.200000 1.492713
1.500000 0.300000 1.405111
1.500000 0.400000 1.335735
1.500000 0.500000 1.278557
1.500000 0.600000 1.230633
1.500000 0.700000 1.190321
1.500000 0.800000 1.156621
1.500000 0.900000 1.128881
1.500000 1.000000 1.106632
1.500000 1.100000 1.089504
1.500000 1.200000 1.077164
1.500000 1.300000 1.069290
1.500000 1.400000 1.065551
1.500000 1.500000 1.065600
1.500000 1.600000 1.069073
1.500000 1.700000 1.075596
1.500000 1.800000 1.084789
1.500000 1.900000 1.096281
1.500000 2.000000 1.109721
1.500000 2.100000 1.124784
1.500000 2.200000 1.141181
1.500000 2.300000 1.158661
1.500000 2.400000 1.177007
1.500000 2.500000 1.196037
1.500000 2.600000 1.215599
1.500000 2.700000 1.235569
1.500000 2.800000 1.255842
1.500000 2.900000 1.276334
1.500000 3.000000 1.296975
1.500000 3.100000 1.317709
1.500000 3.200000 1.338489
1.500000 3.300000 1.359279
1.500000 3.400000 1.380047
1.500000 3.500000 1.400769
1.500000 3.600000 1.421424
1.500000 3.700000 1.441997
1.500000 3.800000 1.462473
1.500000 3.900000 1.482843
1.500000 4.000000 1.503097
1.500000 4.100000 1.523231
1.500000 4.200000 1.543238
1.500000 4.300000 1.563115
1.500000 4.400000 1.582858
1.500000 4.500000 1.602467
1.500000 4.600000 1.621939
1.500000 4.700000 1.641274
1.500000 4.800000 1.660471
1.500000 4.900000 1.679532
1.500000 5.000000 1.698455
1.600000 0.100000 1.634098
1.600000 0.200000 1.512210
1.600000 0.300000 1.424442
1.600000 0.400000 1.354741
1.600000 0.500000 1.297109
1.600000 0.600000 1.248607
1.600000 0.700000 1.207590
1.600000 0.800000 1.173052
1.600000 0.900000 1.144333
1.600000 1.000000 1.120958
1.600000 1.100000 1.102554
1.600000 1.200000 1.088796
1.600000 1.300000 1.079377
1.600000 1.400000 1.073998
1.600000 1.500000 1.072353
1.600000 1.600000 1.074128
1.600000 1.700000 1.078999
1.600000 1.800000 1.086631
1.600000 1.900000 1.096689
1.600000 2.000000 1.108839
1.600000 2.100000 1.122765
1.600000 2.200000 1.138174
1.600000 2.300000 1.154804
1.600000 2.400000 1.172425
1.600000 2.500000 1.190839
1.600000 2.600000 1.209879
1.600000 2.700000 1.229405
1.600000 2.800000 1.249302
1.600000 2.900000 1.269473
1.600000 3.000000 1.289840
1.600000 3.100000 1.310340
1.600000 3.200000 1.330919
1.600000 3.300000 1.351535
1.600000 3.400000 1.372153
1.600000 3.500000 1.392744
1.600000 3.600000 1.413285
1.600000 3.700000 1.433758
1.600000 3.800000 1.454146
1.600000 3.900000 1.474438
1.600000 4.000000 1.494625
1.600000 4.100000 1.514697
1.600000 4.200000 1.534650
1.600000 4.300000 1.554479
1.600000 4.400000 1.574179
1.600000 4.500000 1.593748
1.600000 4.600000 1.613185
1.600000 4.700000 1.632489
1.600000 4.800000 1.651658
1.600000 4.900000 1.670692
1.600000 5.000000 1.689593
1.700000 0.100000 1.654452
1.700000 0.200000 1.532654
1.700000 0.300000 1.444753
1.700000 0.400000 1.374784
1.700000 0.500000 1.316773
1.700000 0.600000 1.267788
1.700000 0.700000 1.226181
1.700000 0.800000 1.190939
1.700000 0.900000 1.161390
1.700000 1.000000 1.137052
1.700000 1.100000 1.117545
1.700000 1.200000 1.102540
1.700000 1.300000 1.091737
1.700000 1.400000 1.084851
1.700000 1.500000 1.081607
1.700000 1.600000 1.081730
1.700000 1.700000 1.084944
1.700000 1.800000 1.090965
1.700000 1.900000 1.099499
1.700000 2.000000 1.110247
1.700000 2.100000 1.122912
1.700000 2.200000 1.137209
1.700000 2.300000 1.152872
1.700000 2.400000 1.169661
1.700000 2.500000 1.187364
1.700000 2.600000 1.205800
1.700000 2.700000 1.224812
1.700000 2.800000 1.244273
1.700000 2.900000 1.264074
1.700000 3.000000 1.284126
1.700000 3.100000 1.304356
1.700000 3.200000 1.324705
1.700000 3.300000 1.345122
1.700000 3.400000 1.365568
1.700000 3.500000 1.386011
1.700000 3.600000 1.406422
1.700000 3.700000 1.426782
1.700000 3.800000 1.447071
1.700000 3.900000 1.467277
1.700000 4.000000 1.487386
1.700000 4.100000 1.507391
1.700000 4.200000 1.527283
1.700000 4.300000 1.547058
1.700000 4.400000 1.566710
1.700000 4.500000 1.586237
1.700000 4.600000 1.605635
1.700000 4.700000 1.624903
1.700000 4.800000 1.644041
1.700000 4.900000 1.663047
1.700000 5.000000 1.681921
1.800000 0.100000 1.675522
1.800000 0.200000 1.553809
1.800000 0.300000 1.465801
1.800000 0.400000 1.395611
1.800000 0.500000 1.337285
1.800000 0.600000 1.287897
1.800000 0.700000 1.245795
1.800000 0.800000 1.209961
1.800000 0.900000 1.179714
1.800000 1.000000 1.154560
1.800000 1.100000 1.134108
1.800000 1.200000 1.118024
1.800000 1.300000 1.106003
1.800000 1.400000 1.097765
1.800000 1.500000 1.093051
1.800000 1.600000 1.091614
1.800000 1.700000 1.093216
1.800000 1.800000 1.097620
1.800000 1.900000 1.104579
1.800000 2.000000 1.113838
1.800000 2.100000 1.125133
1.800000 2.200000 1.138197
1.800000 2.300000 1.152771
1.800000 2.400000 1.168613
1.800000 2.500000 1.185500
1.800000 2.600000 1.203238
1.800000 2.700000 1.221658
1.800000 2.800000 1.240614
1.800000 2.900000 1.259987
1.800000 3.000000 1.279675
1.800000 3.100000 1.299594
1.800000 3.200000 1.319677
1.800000 3.300000 1.339867
1.800000 3.400000 1.360117
1.800000 3.500000 1.380391
1.800000 3.600000 1.400656
1.800000 3.700000 1.420887
1.800000 3.800000 1.441065
1.800000 3.900000 1.461173
1.800000 4.000000 1.481196
1.800000 4.100000 1.501125
1.800000 4.200000 1.520950
1.800000 4.300000 1.540664
1.800000 4.400000 1.560263
1.800000 4.500000 1.579742
1.800000 4.600000 1.599097
1.800000 4.700000 1.618327
1.800000 4.800000 1.637430
1.800000 4.900000 1.656405
1.800000 5.000000 1.675251
1.900000 0.100000 1.697124
1.900000 0.200000 1.575491
1.900000 0.300000 1.487398
1.900000 0.400000 1.417024
1.900000 0.500000 1.358435
1.900000 0.600000 1.308710
1.900000 0.700000 1.266195
1.900000 0.800000 1.229863
1.900000 0.900000 1.199028
1.900000 1.000000 1.173185
1.900000 1.100000 1.151932
1.900000 1.200000 1.134922
1.900000 1.300000 1.121846
1.900000 1.400000 1.112418
1.900000 1.500000 1.106384
1.900000 1.600000 1.103512
1.900000 1.700000 1.103591
1.900000 1.800000 1.106420
1.900000 1.900000 1.111799
1.900000 2.000000 1.119520
1.900000 2.100000 1.129359
1.900000 2.200000 1.141082
1.900000 2.300000 1.154449
1.900000 2.400000 1.169224
1.900000 2.500000 1.185183
1.900000 2.600000 1.202121
1.900000 2.700000 1.219856
1.900000 2.800000 1.238230
1.900000 2.900000 1.257108
1.900000 3.000000 1.276374
1.900000 3.100000 1.295936
1.900000 3.200000 1.315713
1.900000 3.300000 1.335641
